experiment_name,date,description,current_dir,POP_SIZE,PROB_MUT,PX,GMAX,DAT_SIZE,all_features_fitness,all_feature_ngenes,all_feature_acc,elite_fitness,elite_ngenes,elite_acc,pob_fitness_avg,pob_accuracy_avg,pob_ngenes_avg,pob_fitness_std,pob_accuracy_std,pob_ngenes_std,pob_fitness_max,pob_accuracy_max,pob_ngenes_max
gcm_base_0063_1,2024-07-26,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,114,0.175,1600,0.349,0.499,780,0.485,0.499,0.485,780.0,0.0,0.0,0.0,0.499,0.485,780
gcm_base_0063_2,2024-07-26,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,114,0.175,1600,0.349,0.498,761,0.472,0.498,0.472,761.0,0.0,0.0,0.0,0.498,0.472,761
gcm_base_0063_3,2024-07-26,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,114,0.175,1600,0.349,0.512,773,0.508,0.512,0.508,773.0,0.0,0.0,0.0,0.512,0.508,773
gcm_base_0063_4,2024-07-26,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,114,0.175,1600,0.349,0.518,780,0.523,0.518,0.523,780.0,0.0,0.0,0.0,0.518,0.523,780
gcm_base_0064_0,2024-07-27,ga_ga_original_data,/home/sebacastillo/ealab/expga1,100,0.1,0.75,15,1323,0.219,1600,0.438,0.722,46,0.472,0.722,0.472,46.0,0.0,0.0,0.0,0.722,0.472,46
gcm_base_0064_1,2024-07-27,ga_ga_original_data,/home/sebacastillo/ealab/expga1,100,0.1,0.75,15,1323,0.219,1600,0.438,0.707,40,0.44,0.707,0.44,40.0,0.0,0.0,0.0,0.707,0.44,40
gcm_base_0064_2,2024-07-27,ga_ga_original_data,/home/sebacastillo/ealab/expga1,100,0.1,0.75,15,1323,0.219,1600,0.438,0.709,35,0.441,0.709,0.441,35.0,0.0,0.0,0.0,0.709,0.441,35
gcm_base_0064_3,2024-07-27,ga_ga_original_data,/home/sebacastillo/ealab/expga1,100,0.1,0.75,15,1323,0.219,1600,0.438,0.695,50,0.42,0.695,0.42,50.0,0.0,0.0,0.0,0.695,0.42,50
gcm_base_0065_0,2024-07-28,ga_ga_original_data,/home/sebacastillo/ealab/expga1,100,0.1,0.75,15,133,0.174,1600,0.349,0.61,452,0.503,0.61,0.503,452.0,0.0,0.0,0.0,0.61,0.503,452
gcm_base_0065_1,2024-07-28,ga_ga_original_data,/home/sebacastillo/ealab/expga1,100,0.1,0.75,15,133,0.174,1600,0.349,0.591,495,0.492,0.591,0.492,495.0,0.0,0.0,0.0,0.591,0.492,495
gcm_base_0065_2,2024-07-28,ga_ga_original_data,/home/sebacastillo/ealab/expga1,100,0.1,0.75,15,133,0.174,1600,0.349,0.596,465,0.484,0.596,0.484,465.0,0.0,0.0,0.0,0.596,0.484,465
gcm_base_0065_3,2024-07-28,ga_ga_original_data,/home/sebacastillo/ealab/expga1,100,0.1,0.75,15,133,0.174,1600,0.349,0.591,455,0.466,0.591,0.466,455.0,0.0,0.0,0.0,0.591,0.466,455
gcm_base_0065_4,2024-07-28,ga_ga_original_data,/home/sebacastillo/ealab/expga1,100,0.1,0.75,15,133,0.174,1600,0.349,0.612,441,0.5,0.612,0.5,441.0,0.0,0.0,0.0,0.612,0.5,441
gcm_base_0061_2,2024-07-30,ga_ga_original_data,/home/sebacastillo/ealab/expga1,100,0.1,0.75,15,3129,0.221,1600,0.442,0.52,781,0.527,0.52,0.527,781.0,0.0,0.0,0.0,0.52,0.527,781
gcm_base_0061_3,2024-07-31,ga_ga_original_data,/home/sebacastillo/ealab/expga1,100,0.1,0.75,15,3129,0.221,1600,0.442,0.547,749,0.562,0.542,0.585,801.38,0.018,0.039,8.402,0.547,0.591,803
gcm_base_0067_0,2024-07-31,ga_ga_original_data,/home/sebacastillo/ealab/expga1,100,0.1,0.75,15,133,0.174,1600,0.349,0.689,44,0.405,0.689,0.405,44.0,0.0,0.0,0.0,0.689,0.405,44
gcm_base_0067_1,2024-07-31,ga_ga_original_data,/home/sebacastillo/ealab/expga1,100,0.1,0.75,15,133,0.174,1600,0.349,0.693,51,0.418,0.693,0.418,51.0,0.0,0.0,0.0,0.693,0.418,51
gcm_base_0067_2,2024-07-31,ga_ga_original_data,/home/sebacastillo/ealab/expga1,100,0.1,0.75,15,133,0.174,1600,0.349,0.697,50,0.426,0.697,0.426,50.0,0.0,0.0,0.0,0.697,0.426,50
gcm_base_0067_3,2024-07-31,ga_ga_original_data,/home/sebacastillo/ealab/expga1,100,0.1,0.75,15,133,0.174,1600,0.349,0.719,46,0.466,0.719,0.466,46.0,0.0,0.0,0.0,0.719,0.466,46
gcm_base_0067_4,2024-07-31,ga_ga_original_data,/home/sebacastillo/ealab/expga1,100,0.1,0.75,15,133,0.174,1600,0.349,0.695,46,0.42,0.695,0.42,46.0,0.0,0.0,0.0,0.695,0.42,46
gcm_base_0066_0,2024-08-01,ga_ga_original_data,/home/sebacastillo/ealab/expga1,100,0.1,0.75,15,3129,0.257,1600,0.514,0.661,452,0.604,0.654,0.591,451.68,0.017,0.035,0.773,0.661,0.604,453
gcm_base_0066_0,2024-08-02,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,3129,0.203,1600,0.406,0.623,468,0.539,0.623,0.539,468.0,0.0,0.0,0.0,0.623,0.539,468
gcm_base_0066_0,2024-08-02,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,3129,0.214,1600,0.428,0.639,438,0.551,0.639,0.551,438.0,0.0,0.0,0.0,0.639,0.551,438
gcm_base_0066_1,2024-08-02,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,3129,0.214,1600,0.428,0.615,466,0.522,0.611,0.512,464.8,0.016,0.032,2.191,0.615,0.522,477
gcm_base_0066_2,2024-08-02,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,3129,0.214,1600,0.428,0.609,446,0.498,0.609,0.498,446.0,0.0,0.0,0.0,0.609,0.498,446
gcm_base_0067_0,2024-08-02,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,133,0.174,1600,0.349,0.712,49,0.454,0.712,0.454,49.0,0.0,0.0,0.0,0.712,0.454,49
gcm_base_0067_1,2024-08-02,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,133,0.174,1600,0.349,0.716,36,0.454,0.716,0.454,36.0,0.0,0.0,0.0,0.716,0.454,36
gcm_base_0067_2,2024-08-02,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,133,0.174,1600,0.349,0.711,46,0.45,0.711,0.45,46.0,0.0,0.0,0.0,0.711,0.45,46
gcm_base_0067_3,2024-08-02,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,133,0.174,1600,0.349,0.687,51,0.406,0.687,0.406,51.0,0.0,0.0,0.0,0.687,0.406,51
gcm_base_0067_4,2024-08-02,ga_ga_original_data,/home/azureuser/ealab/expga1,100,0.1,0.75,15,133,0.174,1600,0.349,0.698,45,0.424,0.698,0.424,45.0,0.0,0.0,0.0,0.698,0.424,45
gcm_base_0068_0,2024-08-05,ga_ga_original_data,/home/sebacastillo/ealab/expga1,100,0.1,0.75,15,3129,0.238,1600,0.476,0.69,33,0.4,0.69,0.4,33.0,0.0,0.0,0.0,0.69,0.4,33
gcm_base_0068_1,2024-08-06,ga_ga_original_data,/home/sebacastillo/ealab/expga1,100,0.1,0.75,15,3129,0.238,1600,0.476,0.689,41,0.404,0.689,0.404,41.0,0.0,0.0,0.0,0.689,0.404,41
gcm_base_0068_2,2024-08-06,ga_ga_original_data,/home/sebacastillo/ealab/expga1,100,0.1,0.75,15,3129,0.238,1600,0.476,0.704,49,0.439,0.704,0.439,49.0,0.0,0.0,0.0,0.704,0.439,49
gcm_base_0069_0,2024-08-06,ga_ga_original_data,/home/sebacastillo/ealab/expga1,100,0.1,0.75,15,3129,0.211,1600,0.422,0.701,177,0.512,0.701,0.512,177.0,0.0,0.0,0.0,0.701,0.512,177
gcm_base_0069_1,2024-08-06,ga_ga_original_data,/home/sebacastillo/ealab/expga1,100,0.1,0.75,15,3129,0.211,1600,0.422,0.719,212,0.571,0.719,0.571,212.0,0.0,0.0,0.0,0.719,0.571,212
gcm_base_0069_2,2024-08-06,ga_ga_original_data,/home/sebacastillo/ealab/expga1,100,0.1,0.75,15,3129,0.211,1600,0.422,0.664,207,0.458,0.664,0.458,207.0,0.0,0.0,0.0,0.664,0.458,207
gcm_base_0069_3,2024-08-06,ga_ga_original_data,/home/sebacastillo/ealab/expga1,100,0.1,0.75,15,3129,0.211,1600,0.422,0.678,181,0.469,0.678,0.469,181.0,0.0,0.0,0.0,0.678,0.469,181
gcm_base_0069_4,2024-08-07,ga_ga_original_data,/home/sebacastillo/ealab/expga1,100,0.1,0.75,15,3129,0.211,1600,0.422,0.68,192,0.479,0.68,0.479,192.0,0.0,0.0,0.0,0.68,0.479,192
gcm_base_0070_0,2024-08-07,ga_ga_original_data,/home/sebacastillo/ealab/expga1,100,0.1,0.75,15,133,0.174,1600,0.349,0.681,207,0.492,0.681,0.492,207.0,0.0,0.0,0.0,0.681,0.492,207
gcm_base_0070_1,2024-08-07,ga_ga_original_data,/home/sebacastillo/ealab/expga1,100,0.1,0.75,15,133,0.174,1600,0.349,0.689,193,0.498,0.689,0.498,193.0,0.0,0.0,0.0,0.689,0.498,193
gcm_base_0070_2,2024-08-07,ga_ga_original_data,/home/sebacastillo/ealab/expga1,100,0.1,0.75,15,133,0.174,1600,0.349,0.685,186,0.486,0.685,0.486,186.0,0.0,0.0,0.0,0.685,0.486,186
gcm_base_0070_3,2024-08-07,ga_ga_original_data,/home/sebacastillo/ealab/expga1,100,0.1,0.75,15,133,0.174,1600,0.349,0.67,179,0.452,0.67,0.452,179.0,0.0,0.0,0.0,0.67,0.452,179
gcm_base_0070_4,2024-08-07,ga_ga_original_data,/home/sebacastillo/ealab/expga1,100,0.1,0.75,15,133,0.174,1600,0.349,0.669,185,0.454,0.669,0.454,185.0,0.0,0.0,0.0,0.669,0.454,185
